name	function
9606.ENSP00000228887	[ 1.  0.]
9606.ENSP00000419325	[ 1.  1.]
9606.ENSP00000264454	[ 0.  0.]
9606.ENSP00000334538	[ 1.  1.]
9606.ENSP00000349931	[ 0.  0.]
9606.ENSP00000372857	[ 1.  1.]
9606.ENSP00000230036	[ 1.  1.]
9606.ENSP00000355316	[ 1.  1.]
9606.ENSP00000414512	[-1 -1]
9606.ENSP00000276816	[ 1.  1.]
9606.ENSP00000347045	[ 0.  0.]
9606.ENSP00000321706	[ 1.  1.]
9606.ENSP00000328327	[ 0.  0.]
9606.ENSP00000354525	[ 1.  1.]
9606.ENSP00000341885	[ 1.  1.]
9606.ENSP00000300917	[ 0.  0.]
9606.ENSP00000241502	[ 1.  1.]
9606.ENSP00000363970	[ 1.  1.]
9606.ENSP00000429214	[ 1.  1.]
9606.ENSP00000286733	[ 1.  1.]
9606.ENSP00000376403	[ 1.  1.]
9606.ENSP00000334941	[ 1.  0.]
9606.ENSP00000318775	[ 1.  1.]
9606.ENSP00000264720	[ 1.  1.]
9606.ENSP00000376914	[ 1.  1.]
9606.ENSP00000360299	[ 0.  0.]
9606.ENSP00000381693	[ 0.  0.]
9606.ENSP00000223368	[-1 -1]
9606.ENSP00000410198	[ 0.  0.]
9606.ENSP00000326070	[ 1.  0.]
9606.ENSP00000344446	[ 0.  0.]
9606.ENSP00000327436	[ 1.  1.]
9606.ENSP00000258742	[ 1.  1.]
9606.ENSP00000358297	[ 0.  0.]
9606.ENSP00000327075	[ 1.  0.]
9606.ENSP00000317674	[ 1.  0.]
9606.ENSP00000289957	[ 1.  0.]
9606.ENSP00000280560	[ 1.  1.]
9606.ENSP00000345997	[ 1.  1.]
9606.ENSP00000455585	[ 0.  0.]
9606.ENSP00000299886	[ 1.  1.]
9606.ENSP00000376076	[ 1.  1.]
9606.ENSP00000360472	[ 1.  0.]
9606.ENSP00000385720	[ 1.  1.]
9606.ENSP00000267260	[ 0.  0.]
9606.ENSP00000430075	[ 0.  0.]
9606.ENSP00000363023	[ 1.  0.]
9606.ENSP00000377751	[ 0.  0.]
9606.ENSP00000427125	[-1 -1]
9606.ENSP00000321805	[-1 -1]
9606.ENSP00000331574	[ 1.  1.]
9606.ENSP00000245817	[ 1.  0.]
9606.ENSP00000376793	[ 1.  0.]
9606.ENSP00000261497	[ 1.  1.]
9606.ENSP00000256951	[ 1.  0.]
9606.ENSP00000264377	[ 0.  0.]
9606.ENSP00000386531	[ 1.  1.]
9606.ENSP00000344749	[-1 -1]
9606.ENSP00000309606	[ 0.  0.]
9606.ENSP00000339047	[-1 -1]
9606.ENSP00000318912	[ 0.  0.]
9606.ENSP00000255977	[ 0.  0.]
9606.ENSP00000358565	[ 0.  0.]
9606.ENSP00000377836	[ 1.  0.]
9606.ENSP00000229340	[ 1.  1.]
9606.ENSP00000348657	[ 1.  1.]
9606.ENSP00000438468	[ 1.  0.]
9606.ENSP00000337701	[ 1.  1.]
9606.ENSP00000265641	[ 1.  1.]
9606.ENSP00000328230	[ 0.  0.]
9606.ENSP00000360597	[ 1.  1.]
9606.ENSP00000195654	[ 0.  0.]
9606.ENSP00000312415	[ 1.  1.]
9606.ENSP00000387683	[ 1.  0.]
9606.ENSP00000311390	[ 1.  0.]
9606.ENSP00000334364	[ 0.  0.]
9606.ENSP00000358931	[ 0.  0.]
9606.ENSP00000387219	[ 1.  1.]
9606.ENSP00000268638	[ 1.  1.]
9606.ENSP00000250916	[ 0.  0.]
9606.ENSP00000252771	[ 1.  0.]
9606.ENSP00000300035	[ 1.  1.]
9606.ENSP00000330587	[ 0.  0.]
9606.ENSP00000370719	[ 1.  1.]
9606.ENSP00000309163	[ 1.  1.]
9606.ENSP00000269385	[ 1.  1.]
9606.ENSP00000302222	[ 0.  0.]
9606.ENSP00000280326	[ 1.  1.]
9606.ENSP00000239906	[-1 -1]
9606.ENSP00000360247	[ 0.  0.]
9606.ENSP00000465194	[ 1.  1.]
9606.ENSP00000406933	[ 0.  0.]
9606.ENSP00000258449	[ 1.  0.]
9606.ENSP00000335538	[ 0.  0.]
9606.ENSP00000261862	[ 1.  0.]
9606.ENSP00000300504	[ 1.  1.]
9606.ENSP00000358265	[-1 -1]
9606.ENSP00000268281	[ 1.  1.]
9606.ENSP00000290894	[ 0.  0.]
9606.ENSP00000262493	[ 1.  0.]
9606.ENSP00000280245	[-1 -1]
9606.ENSP00000426996	[-1 -1]
9606.ENSP00000366629	[-1 -1]
9606.ENSP00000295896	[-1 -1]
9606.ENSP00000362381	[ 1.  1.]
9606.ENSP00000274853	[-1 -1]
9606.ENSP00000320236	[ 1.  0.]
9606.ENSP00000334002	[ 1.  1.]
9606.ENSP00000405610	[ 0.  0.]
9606.ENSP00000460255	[ 1.  0.]
9606.ENSP00000321853	[ 1.  0.]
9606.ENSP00000315035	[ 1.  1.]
9606.ENSP00000441927	[ 1.  1.]
9606.ENSP00000350199	[ 1.  1.]
9606.ENSP00000360255	[ 1.  0.]
9606.ENSP00000262752	[ 0.  0.]
9606.ENSP00000443194	[-1 -1]
9606.ENSP00000392398	[ 0.  0.]
9606.ENSP00000414330	[ 0.  0.]
9606.ENSP00000355896	[ 1.  0.]
9606.ENSP00000264664	[ 1.  1.]
9606.ENSP00000255006	[ 0.  0.]
9606.ENSP00000320346	[ 1.  1.]
9606.ENSP00000296875	[ 1.  0.]
9606.ENSP00000333833	[ 1.  0.]
9606.ENSP00000331678	[ 1.  0.]
9606.ENSP00000362353	[ 0.  0.]
9606.ENSP00000356247	[ 1.  0.]
9606.ENSP00000304762	[ 0.  0.]
9606.ENSP00000311997	[ 1.  1.]
9606.ENSP00000355996	[ 1.  1.]
9606.ENSP00000457682	[-1 -1]
9606.ENSP00000360441	[ 0.  0.]
9606.ENSP00000342322	[ 1.  0.]
9606.ENSP00000330509	[-1 -1]
9606.ENSP00000296545	[ 1.  1.]
9606.ENSP00000332473	[ 0.  0.]
9606.ENSP00000329890	[ 1.  0.]
9606.ENSP00000225328	[-1 -1]
9606.ENSP00000309126	[-1 -1]
9606.ENSP00000451542	[ 0.  0.]
9606.ENSP00000370803	[ 1.  1.]
9606.ENSP00000357907	[ 0.  0.]
9606.ENSP00000429734	[ 1.  0.]
9606.ENSP00000349967	[ 1.  0.]
9606.ENSP00000221452	[ 1.  1.]
9606.ENSP00000233946	[ 1.  0.]
9606.ENSP00000386043	[ 1.  0.]
9606.ENSP00000451798	[-1 -1]
9606.ENSP00000262428	[ 1.  1.]
9606.ENSP00000281834	[ 1.  0.]
9606.ENSP00000363021	[ 1.  1.]
9606.ENSP00000363939	[ 0.  0.]
9606.ENSP00000249910	[ 1.  1.]
9606.ENSP00000296486	[ 0.  0.]
9606.ENSP00000389182	[ 0.  0.]
9606.ENSP00000254181	[ 0.  0.]
9606.ENSP00000253255	[ 1.  0.]
9606.ENSP00000261296	[ 0.  0.]
9606.ENSP00000295317	[ 1.  0.]
9606.ENSP00000352678	[ 1.  1.]
9606.ENSP00000431536	[-1 -1]
9606.ENSP00000402962	[-1 -1]
9606.ENSP00000361345	[-1 -1]
9606.ENSP00000462046	[ 1.  0.]
9606.ENSP00000278422	[ 1.  0.]
9606.ENSP00000376010	[ 0.  0.]
9606.ENSP00000265335	[ 1.  1.]
9606.ENSP00000259750	[ 0.  0.]
9606.ENSP00000309096	[ 0.  0.]
9606.ENSP00000473092	[-1 -1]
9606.ENSP00000373277	[ 0.  0.]
9606.ENSP00000335560	[ 0.  0.]
9606.ENSP00000339251	[ 0.  0.]
9606.ENSP00000263102	[ 1.  1.]
9606.ENSP00000375599	[ 0.  0.]
9606.ENSP00000225665	[ 1.  1.]
9606.ENSP00000206380	[ 1.  0.]
9606.ENSP00000295588	[ 1.  1.]
9606.ENSP00000308000	[ 1.  1.]
9606.ENSP00000302863	[ 1.  0.]
9606.ENSP00000270620	[-1 -1]
9606.ENSP00000332152	[ 1.  1.]
9606.ENSP00000257861	[ 1.  1.]
9606.ENSP00000353608	[ 1.  1.]
9606.ENSP00000312017	[ 1.  0.]
9606.ENSP00000326042	[ 1.  1.]
9606.ENSP00000223642	[ 1.  0.]
9606.ENSP00000351325	[ 1.  0.]
9606.ENSP00000468678	[ 1.  1.]
9606.ENSP00000386741	[ 0.  0.]
9606.ENSP00000362773	[ 1.  1.]
9606.ENSP00000307006	[ 0.  0.]
9606.ENSP00000453436	[-1 -1]
9606.ENSP00000229729	[-1 -1]
9606.ENSP00000427900	[ 1.  1.]
9606.ENSP00000327889	[ 1.  1.]
9606.ENSP00000367024	[ 0.  0.]
9606.ENSP00000282493	[ 1.  1.]
9606.ENSP00000310003	[ 1.  0.]
9606.ENSP00000304891	[ 1.  1.]
9606.ENSP00000259989	[-1 -1]
9606.ENSP00000347586	[-1 -1]
9606.ENSP00000431184	[-1 -1]
9606.ENSP00000438526	[-1 -1]
9606.ENSP00000256366	[ 1.  1.]
9606.ENSP00000220325	[ 1.  1.]
9606.ENSP00000347271	[ 1.  1.]
9606.ENSP00000335447	[-1 -1]
9606.ENSP00000262794	[ 0.  0.]
9606.ENSP00000321455	[ 1.  0.]
9606.ENSP00000297056	[ 1.  1.]
9606.ENSP00000008391	[ 1.  1.]
9606.ENSP00000384971	[-1 -1]
9606.ENSP00000371155	[ 0.  0.]
9606.ENSP00000361475	[ 1.  1.]
9606.ENSP00000278550	[ 1.  0.]
9606.ENSP00000221421	[-1 -1]
9606.ENSP00000366244	[ 1.  1.]
9606.ENSP00000345359	[ 0.  0.]
9606.ENSP00000204615	[ 1.  0.]
9606.ENSP00000367185	[ 1.  0.]
9606.ENSP00000217429	[ 0.  0.]
9606.ENSP00000220062	[ 1.  0.]
9606.ENSP00000326063	[ 1.  0.]
9606.ENSP00000219091	[ 0.  0.]
9606.ENSP00000402835	[ 1.  1.]
9606.ENSP00000286621	[ 0.  0.]
9606.ENSP00000377958	[ 1.  1.]
9606.ENSP00000302199	[ 1.  0.]
9606.ENSP00000268695	[ 0.  0.]
9606.ENSP00000281453	[ 1.  1.]
9606.ENSP00000377576	[ 1.  1.]
9606.ENSP00000294507	[ 0.  0.]
9606.ENSP00000386935	[ 0.  0.]
9606.ENSP00000361608	[ 1.  1.]
9606.ENSP00000251377	[-1 -1]
9606.ENSP00000227322	[ 1.  1.]
9606.ENSP00000279249	[ 1.  1.]
9606.ENSP00000299705	[ 1.  1.]
9606.ENSP00000395742	[ 1.  0.]
9606.ENSP00000261534	[ 1.  0.]
9606.ENSP00000368699	[ 1.  0.]
9606.ENSP00000259512	[ 1.  1.]
9606.ENSP00000370741	[ 0.  0.]
9606.ENSP00000399547	[-1 -1]
9606.ENSP00000305714	[ 1.  1.]
9606.ENSP00000455607	[ 0.  0.]
9606.ENSP00000371420	[ 1.  0.]
9606.ENSP00000350364	[ 1.  0.]
9606.ENSP00000458075	[-1 -1]
9606.ENSP00000426906	[-1 -1]
9606.ENSP00000262039	[ 1.  1.]
9606.ENSP00000355315	[ 1.  1.]
9606.ENSP00000344041	[ 1.  0.]
9606.ENSP00000367202	[ 1.  0.]
9606.ENSP00000321239	[ 1.  1.]
9606.ENSP00000369080	[ 1.  1.]
9606.ENSP00000389649	[ 1.  1.]
9606.ENSP00000218343	[ 1.  1.]
9606.ENSP00000263025	[ 1.  1.]
9606.ENSP00000283882	[ 0.  0.]
9606.ENSP00000314560	[ 1.  1.]
9606.ENSP00000366095	[ 1.  0.]
9606.ENSP00000264156	[ 1.  1.]
9606.ENSP00000252029	[ 0.  0.]
9606.ENSP00000247665	[ 1.  1.]
9606.ENSP00000265708	[ 1.  0.]
9606.ENSP00000398401	[ 0.  0.]
9606.ENSP00000252797	[ 0.  0.]
9606.ENSP00000386292	[ 1.  0.]
9606.ENSP00000333157	[-1 -1]
9606.ENSP00000311280	[ 1.  1.]
9606.ENSP00000297135	[ 1.  1.]
9606.ENSP00000273146	[-1 -1]
9606.ENSP00000465432	[-1 -1]
9606.ENSP00000293328	[ 0.  0.]
9606.ENSP00000295082	[ 1.  0.]
9606.ENSP00000327724	[ 1.  0.]
9606.ENSP00000258381	[ 1.  1.]
9606.ENSP00000324806	[ 1.  1.]
9606.ENSP00000381150	[ 0.  0.]
9606.ENSP00000357674	[ 1.  1.]
9606.ENSP00000338648	[ 1.  0.]
9606.ENSP00000383225	[ 1.  1.]
9606.ENSP00000380690	[ 1.  1.]
9606.ENSP00000330408	[ 1.  1.]
9606.ENSP00000441929	[-1 -1]
9606.ENSP00000420294	[ 1.  1.]
9606.ENSP00000321427	[ 1.  1.]
9606.ENSP00000356634	[ 1.  0.]
9606.ENSP00000351957	[ 1.  0.]
9606.ENSP00000410858	[-1 -1]
9606.ENSP00000305839	[ 0.  0.]
9606.ENSP00000237500	[ 1.  1.]
9606.ENSP00000373657	[ 0.  0.]
9606.ENSP00000382779	[ 1.  1.]
9606.ENSP00000265104	[ 1.  1.]
9606.ENSP00000297578	[ 1.  0.]
9606.ENSP00000331691	[-1 -1]
9606.ENSP00000279575	[-1 -1]
9606.ENSP00000299163	[ 1.  1.]
9606.ENSP00000364382	[-1 -1]
9606.ENSP00000319222	[ 1.  1.]
9606.ENSP00000413163	[ 1.  0.]
9606.ENSP00000234301	[ 1.  1.]
9606.ENSP00000247866	[ 1.  1.]
9606.ENSP00000262061	[ 1.  1.]
9606.ENSP00000372651	[-1 -1]
9606.ENSP00000391774	[ 1.  1.]
9606.ENSP00000335223	[ 0.  0.]
9606.ENSP00000296029	[ 1.  0.]
9606.ENSP00000335076	[ 0.  0.]
9606.ENSP00000408792	[ 0.  0.]
9606.ENSP00000411372	[ 1.  0.]
9606.ENSP00000260605	[ 1.  1.]
9606.ENSP00000272163	[ 1.  1.]
9606.ENSP00000292539	[ 0.  0.]
9606.ENSP00000262406	[ 1.  1.]
9606.ENSP00000305426	[ 1.  1.]
9606.ENSP00000384169	[ 0.  0.]
9606.ENSP00000284776	[ 1.  0.]
9606.ENSP00000244763	[ 1.  1.]
9606.ENSP00000359498	[ 1.  1.]
9606.ENSP00000343000	[ 1.  0.]
9606.ENSP00000416892	[ 1.  1.]
9606.ENSP00000417764	[ 1.  1.]
9606.ENSP00000352575	[ 0.  0.]
9606.ENSP00000263100	[ 1.  0.]
9606.ENSP00000352836	[ 1.  1.]
9606.ENSP00000327459	[ 1.  1.]
9606.ENSP00000357565	[ 0.  0.]
9606.ENSP00000264229	[-1 -1]
9606.ENSP00000285407	[ 0.  0.]
9606.ENSP00000328940	[ 1.  1.]
9606.ENSP00000299575	[ 1.  1.]
9606.ENSP00000260952	[ 0.  0.]
9606.ENSP00000299328	[ 1.  1.]
9606.ENSP00000318607	[ 1.  0.]
9606.ENSP00000262215	[ 1.  1.]
9606.ENSP00000270879	[ 1.  0.]
9606.ENSP00000357835	[ 1.  1.]
9606.ENSP00000322617	[ 1.  0.]
9606.ENSP00000252242	[ 1.  1.]
9606.ENSP00000261249	[ 0.  0.]
9606.ENSP00000365175	[-1 -1]
9606.ENSP00000366800	[ 1.  1.]
9606.ENSP00000321744	[ 1.  1.]
9606.ENSP00000371393	[ 0.  0.]
9606.ENSP00000244623	[ 1.  0.]
9606.ENSP00000308137	[ 1.  0.]
9606.ENSP00000324175	[ 0.  0.]
9606.ENSP00000364805	[-1 -1]
9606.ENSP00000414334	[ 1.  1.]
9606.ENSP00000341206	[ 1.  1.]
9606.ENSP00000262450	[ 1.  1.]
9606.ENSP00000269081	[ 1.  0.]
9606.ENSP00000301962	[ 0.  0.]
9606.ENSP00000351484	[ 0.  0.]
9606.ENSP00000342336	[-1 -1]
9606.ENSP00000315659	[ 1.  0.]
9606.ENSP00000405514	[ 1.  1.]
9606.ENSP00000356182	[ 1.  1.]
9606.ENSP00000244496	[ 1.  1.]
9606.ENSP00000340989	[ 1.  1.]
9606.ENSP00000402527	[ 1.  1.]
9606.ENSP00000371870	[ 0.  0.]
9606.ENSP00000261837	[ 1.  1.]
9606.ENSP00000333122	[ 1.  1.]
9606.ENSP00000260102	[ 1.  1.]
9606.ENSP00000262424	[ 1.  1.]
9606.ENSP00000254908	[ 1.  1.]
9606.ENSP00000260247	[-1 -1]
9606.ENSP00000344095	[ 0.  0.]
9606.ENSP00000358997	[ 1.  1.]
9606.ENSP00000305742	[ 1.  0.]
9606.ENSP00000302548	[ 0.  0.]
9606.ENSP00000429344	[ 0.  0.]
9606.ENSP00000260762	[ 1.  1.]
9606.ENSP00000352163	[ 1.  0.]
9606.ENSP00000362690	[ 1.  1.]
9606.ENSP00000296589	[ 1.  0.]
9606.ENSP00000352119	[ 1.  1.]
9606.ENSP00000258214	[-1 -1]
9606.ENSP00000344241	[ 1.  1.]
9606.ENSP00000296679	[ 1.  1.]
9606.ENSP00000331867	[ 0.  0.]
9606.ENSP00000323895	[ 1.  0.]
9606.ENSP00000307411	[ 1.  1.]
9606.ENSP00000375598	[ 0.  0.]
9606.ENSP00000301057	[ 1.  0.]
9606.ENSP00000342518	[ 1.  0.]
9606.ENSP00000346802	[ 0.  0.]
9606.ENSP00000261845	[ 0.  0.]
9606.ENSP00000280571	[ 1.  1.]
9606.ENSP00000358576	[ 1.  1.]
9606.ENSP00000318878	[ 1.  0.]
9606.ENSP00000453969	[ 0.  0.]
9606.ENSP00000360841	[ 0.  0.]
9606.ENSP00000380271	[ 1.  1.]
9606.ENSP00000302938	[ 0.  0.]
9606.ENSP00000215742	[ 1.  1.]
9606.ENSP00000345374	[ 1.  0.]
9606.ENSP00000293813	[ 1.  1.]
9606.ENSP00000248673	[ 1.  1.]
9606.ENSP00000353058	[ 0.  0.]
9606.ENSP00000426120	[ 1.  1.]
9606.ENSP00000308332	[ 1.  1.]
9606.ENSP00000347322	[ 1.  1.]
9606.ENSP00000359539	[ 1.  1.]
9606.ENSP00000315167	[ 0.  0.]
9606.ENSP00000292672	[ 0.  0.]
9606.ENSP00000262105	[ 1.  0.]
9606.ENSP00000375844	[ 1.  1.]
9606.ENSP00000261741	[ 1.  1.]
9606.ENSP00000349594	[ 0.  0.]
9606.ENSP00000288350	[-1 -1]
9606.ENSP00000184956	[ 0.  0.]
9606.ENSP00000348769	[ 1.  1.]
9606.ENSP00000308908	[ 1.  0.]
9606.ENSP00000332771	[ 1.  0.]
9606.ENSP00000384880	[ 1.  0.]
9606.ENSP00000345809	[ 0.  0.]
9606.ENSP00000383143	[ 1.  0.]
9606.ENSP00000318861	[ 1.  1.]
9606.ENSP00000359022	[ 1.  1.]
9606.ENSP00000355924	[ 0.  0.]
9606.ENSP00000382863	[ 1.  1.]
9606.ENSP00000390423	[ 1.  1.]
9606.ENSP00000265990	[ 0.  0.]
9606.ENSP00000261858	[ 1.  0.]
9606.ENSP00000263205	[ 1.  1.]
9606.ENSP00000423777	[ 0.  0.]
9606.ENSP00000339835	[ 1.  1.]
9606.ENSP00000400046	[-1 -1]
9606.ENSP00000284981	[ 1.  1.]
9606.ENSP00000297814	[ 1.  1.]
9606.ENSP00000349478	[ 1.  0.]
9606.ENSP00000352918	[ 1.  0.]
9606.ENSP00000347919	[-1 -1]
9606.ENSP00000307214	[ 0.  0.]
9606.ENSP00000329256	[ 0.  0.]
9606.ENSP00000366157	[ 1.  0.]
9606.ENSP00000016913	[ 1.  0.]
9606.ENSP00000323191	[ 1.  1.]
9606.ENSP00000267113	[ 1.  0.]
9606.ENSP00000366307	[ 1.  0.]
9606.ENSP00000371085	[ 1.  0.]
9606.ENSP00000324020	[ 1.  1.]
9606.ENSP00000368952	[ 1.  0.]
9606.ENSP00000252835	[ 1.  0.]
9606.ENSP00000433042	[-1 -1]
9606.ENSP00000357861	[ 1.  0.]
9606.ENSP00000351314	[ 0.  0.]
9606.ENSP00000252455	[ 1.  1.]
9606.ENSP00000243108	[ 1.  1.]
9606.ENSP00000368666	[ 1.  0.]
9606.ENSP00000343629	[ 0.  0.]
9606.ENSP00000274432	[ 1.  0.]
9606.ENSP00000320869	[ 1.  1.]
9606.ENSP00000370839	[ 1.  1.]
9606.ENSP00000309503	[ 1.  1.]
9606.ENSP00000323688	[-1 -1]
9606.ENSP00000007699	[ 1.  1.]
9606.ENSP00000324560	[ 1.  1.]
9606.ENSP00000282282	[ 0.  0.]
9606.ENSP00000311273	[ 1.  1.]
9606.ENSP00000352358	[ 0.  0.]
9606.ENSP00000409016	[ 1.  1.]
9606.ENSP00000470004	[ 1.  1.]
9606.ENSP00000295980	[ 1.  0.]
9606.ENSP00000372347	[ 1.  1.]
9606.ENSP00000327197	[ 1.  1.]
9606.ENSP00000465978	[ 1.  0.]
9606.ENSP00000316338	[ 1.  1.]
9606.ENSP00000312709	[ 1.  1.]
9606.ENSP00000359000	[ 1.  1.]
9606.ENSP00000351777	[ 1.  1.]
9606.ENSP00000263326	[ 1.  0.]
9606.ENSP00000281156	[ 0.  0.]
9606.ENSP00000222673	[ 1.  1.]
9606.ENSP00000415106	[-1 -1]
9606.ENSP00000229563	[ 1.  0.]
9606.ENSP00000255192	[ 1.  1.]
9606.ENSP00000330264	[ 1.  0.]
9606.ENSP00000406485	[ 1.  1.]
9606.ENSP00000348554	[ 1.  1.]
9606.ENSP00000386881	[ 1.  0.]
9606.ENSP00000328423	[ 0.  0.]
9606.ENSP00000364502	[ 1.  0.]
9606.ENSP00000362758	[ 0.  0.]
9606.ENSP00000420127	[ 1.  1.]
9606.ENSP00000351697	[ 1.  1.]
9606.ENSP00000393379	[-1 -1]
9606.ENSP00000309673	[ 1.  0.]
9606.ENSP00000350136	[ 0.  0.]
9606.ENSP00000296135	[ 1.  0.]
9606.ENSP00000283351	[ 1.  1.]
9606.ENSP00000271324	[ 1.  0.]
9606.ENSP00000379108	[ 0.  0.]
9606.ENSP00000313422	[ 0.  0.]
9606.ENSP00000280734	[ 1.  0.]
9606.ENSP00000418767	[ 1.  0.]
9606.ENSP00000358099	[ 1.  1.]
9606.ENSP00000303476	[ 1.  1.]
9606.ENSP00000353013	[ 1.  0.]
9606.ENSP00000262138	[ 1.  0.]
9606.ENSP00000297146	[ 1.  0.]
9606.ENSP00000309794	[ 0.  0.]
9606.ENSP00000412457	[-1 -1]
9606.ENSP00000267202	[ 1.  1.]
9606.ENSP00000384515	[ 1.  0.]
9606.ENSP00000264993	[ 1.  1.]
9606.ENSP00000392466	[ 1.  1.]
9606.ENSP00000339906	[ 0.  0.]
9606.ENSP00000245451	[ 0.  0.]
9606.ENSP00000377778	[ 1.  1.]
9606.ENSP00000296438	[-1 -1]
9606.ENSP00000354791	[ 1.  1.]
9606.ENSP00000346103	[ 1.  1.]
9606.ENSP00000265849	[ 1.  1.]
9606.ENSP00000397026	[ 1.  0.]
9606.ENSP00000256103	[ 0.  0.]
9606.ENSP00000367802	[ 0.  0.]
9606.ENSP00000247087	[ 0.  0.]
9606.ENSP00000463832	[-1 -1]
9606.ENSP00000264634	[ 1.  0.]
9606.ENSP00000364133	[ 1.  0.]
9606.ENSP00000364520	[ 1.  0.]
9606.ENSP00000462795	[ 0.  0.]
9606.ENSP00000332293	[ 1.  1.]
9606.ENSP00000306324	[-1 -1]
9606.ENSP00000305373	[ 0.  0.]
9606.ENSP00000244534	[ 1.  1.]
9606.ENSP00000385597	[ 1.  1.]
9606.ENSP00000428340	[ 1.  0.]
9606.ENSP00000276052	[ 1.  1.]
9606.ENSP00000365725	[ 1.  0.]
9606.ENSP00000250699	[ 1.  0.]
9606.ENSP00000403946	[ 0.  0.]
9606.ENSP00000267812	[ 1.  0.]
9606.ENSP00000328720	[ 1.  1.]
9606.ENSP00000307798	[ 0.  0.]
9606.ENSP00000334267	[-1 -1]
9606.ENSP00000357798	[ 1.  0.]
9606.ENSP00000333950	[ 1.  1.]
9606.ENSP00000268220	[ 1.  0.]
9606.ENSP00000324920	[ 0.  0.]
9606.ENSP00000270747	[ 0.  0.]
9606.ENSP00000357883	[ 1.  1.]
9606.ENSP00000355649	[-1 -1]
9606.ENSP00000305533	[ 0.  0.]
9606.ENSP00000343290	[-1 -1]
9606.ENSP00000404074	[ 0.  0.]
9606.ENSP00000367891	[ 1.  0.]
9606.ENSP00000258168	[ 0.  0.]
9606.ENSP00000281038	[ 0.  0.]
9606.ENSP00000258417	[ 1.  0.]
9606.ENSP00000406162	[ 1.  1.]
9606.ENSP00000359777	[-1 -1]
9606.ENSP00000450895	[ 1.  1.]
9606.ENSP00000367453	[ 0.  0.]
9606.ENSP00000423600	[ 0.  0.]
9606.ENSP00000386810	[ 0.  0.]
9606.ENSP00000250024	[ 1.  1.]
9606.ENSP00000217195	[-1 -1]
9606.ENSP00000367359	[ 1.  1.]
9606.ENSP00000244661	[ 1.  1.]
9606.ENSP00000341030	[ 0.  0.]
9606.ENSP00000367428	[ 1.  0.]
9606.ENSP00000385158	[ 1.  1.]
9606.ENSP00000350353	[ 0.  0.]
9606.ENSP00000400376	[ 1.  0.]
9606.ENSP00000219172	[ 1.  1.]
9606.ENSP00000371144	[-1 -1]
9606.ENSP00000360672	[ 1.  1.]
9606.ENSP00000308895	[ 0.  0.]
9606.ENSP00000395650	[ 1.  1.]
9606.ENSP00000269391	[ 0.  0.]
9606.ENSP00000424838	[ 1.  1.]
9606.ENSP00000327583	[ 1.  1.]
9606.ENSP00000428220	[ 1.  0.]
9606.ENSP00000340896	[ 1.  1.]
9606.ENSP00000257189	[ 1.  0.]
9606.ENSP00000348848	[ 0.  0.]
9606.ENSP00000417710	[ 0.  0.]
9606.ENSP00000308236	[ 1.  1.]
9606.ENSP00000301452	[ 1.  1.]
9606.ENSP00000345096	[ 1.  1.]
9606.ENSP00000233957	[ 1.  0.]
9606.ENSP00000216799	[ 1.  1.]
9606.ENSP00000348944	[ 1.  1.]
9606.ENSP00000257863	[ 1.  0.]
9606.ENSP00000278616	[ 1.  1.]
9606.ENSP00000317404	[ 0.  0.]
9606.ENSP00000292778	[ 0.  0.]
9606.ENSP00000403566	[-1 -1]
9606.ENSP00000261448	[ 1.  1.]
9606.ENSP00000283558	[ 1.  1.]
9606.ENSP00000417806	[ 1.  1.]
9606.ENSP00000273541	[ 1.  1.]
9606.ENSP00000363458	[ 1.  1.]
9606.ENSP00000222248	[ 1.  1.]
9606.ENSP00000254835	[-1 -1]
9606.ENSP00000263753	[ 1.  1.]
9606.ENSP00000333980	[ 0.  0.]
9606.ENSP00000254691	[ 1.  1.]
9606.ENSP00000245810	[ 1.  0.]
9606.ENSP00000424040	[ 0.  0.]
9606.ENSP00000321348	[ 0.  0.]
9606.ENSP00000348564	[ 1.  1.]
9606.ENSP00000368304	[-1 -1]
9606.ENSP00000322784	[ 1.  0.]
9606.ENSP00000253697	[ 1.  1.]
9606.ENSP00000355551	[-1 -1]
9606.ENSP00000206020	[ 0.  0.]
9606.ENSP00000263681	[ 1.  1.]
9606.ENSP00000261488	[ 0.  0.]
9606.ENSP00000396402	[ 0.  0.]
9606.ENSP00000471857	[ 1.  1.]
9606.ENSP00000368315	[-1 -1]
9606.ENSP00000389455	[-1 -1]
9606.ENSP00000364089	[-1 -1]
9606.ENSP00000276590	[ 1.  1.]
9606.ENSP00000347428	[ 1.  0.]
9606.ENSP00000354575	[ 1.  0.]
9606.ENSP00000386947	[-1 -1]
9606.ENSP00000233379	[ 0.  0.]
9606.ENSP00000316628	[ 1.  1.]
9606.ENSP00000239891	[ 1.  0.]
9606.ENSP00000371715	[ 1.  0.]
9606.ENSP00000262041	[ 1.  1.]
9606.ENSP00000261182	[ 0.  0.]
9606.ENSP00000301459	[ 1.  1.]
9606.ENSP00000342832	[ 0.  0.]
9606.ENSP00000386846	[-1 -1]
9606.ENSP00000364310	[ 1.  1.]
9606.ENSP00000279488	[ 1.  1.]
9606.ENSP00000368981	[ 1.  1.]
9606.ENSP00000403400	[ 1.  0.]
9606.ENSP00000305011	[ 1.  0.]
9606.ENSP00000286749	[ 0.  0.]
9606.ENSP00000350767	[ 1.  1.]
